transaction_id,customer_id,date,amount,category,province,tier,is_anomaly
TXN03423,CUST0278,2024-06-25,6022.86,Furniture,KwaZulu-Natal,mid,False
TXN02615,CUST0217,2024-06-25,508.08,Health & Beauty,Gauteng,high,False
TXN00460,CUST0033,2024-06-26,5367.6,Furniture,Gauteng,mid,False
TXN01506,CUST0129,2024-06-26,1597.2,Tools,Gauteng,high,False
TXN02163,CUST0188,2024-06-26,1339.84,Clothing,Western Cape,high,False
TXN03804,CUST0309,2024-06-26,6425.74,Furniture,KwaZulu-Natal,mid,False
TXN04049,CUST0334,2024-06-27,2972.13,Electronics,Gauteng,mid,False
TXN03716,CUST0302,2024-06-27,1276.1,Clothing,Western Cape,high,False
TXN04193,CUST0350,2024-06-27,187.84,Stationery,KwaZulu-Natal,mid,False
TXN02971,CUST0245,2024-06-29,1616.06,Sports,Gauteng,high,False
TXN02082,CUST0181,2024-06-29,808.13,Sports,Gauteng,mid,False
TXN04490,CUST0376,2024-06-29,646.21,Groceries,Gauteng,high,False
TXN01528,CUST0133,2024-06-29,1750.05,Electronics,Gauteng,low,False
TXN02164,CUST0188,2024-06-29,443.59,Health & Beauty,Western Cape,high,False
TXN01590,CUST0140,2024-06-30,665.03,Health & Beauty,Limpopo,high,False
TXN00663,CUST0049,2024-06-30,675.21,Clothing,Western Cape,mid,False
TXN03554,CUST0293,2024-06-30,1642.85,Electronics,Eastern Cape,mid,False
TXN03844,CUST0315,2024-06-30,388.82,Health & Beauty,Eastern Cape,mid,False
TXN02689,CUST0225,2024-06-30,2778.02,Furniture,Gauteng,mid,False
TXN00657,CUST0049,2024-06-30,1151.15,Sports,Western Cape,mid,False
TXN02893,CUST0240,2024-06-30,291.25,Health & Beauty,Gauteng,mid,False
TXN00315,CUST0025,2024-07-01,368.48,Stationery,Western Cape,high,False
TXN02207,CUST0191,2024-07-01,1504.55,Clothing,Gauteng,high,False
TXN03292,CUST0269,2024-07-01,2415.36,Electronics,Gauteng,mid,False
TXN02250,CUST0192,2024-07-02,271.05,Health & Beauty,Eastern Cape,mid,False
TXN02937,CUST0241,2024-07-02,1773.43,Tools,Limpopo,high,False
TXN02488,CUST0209,2024-07-02,1180.84,Tools,Gauteng,mid,False
TXN02397,CUST0204,2024-07-02,645.49,Health & Beauty,Eastern Cape,high,False
TXN04134,CUST0344,2024-07-02,543.29,Sports,Western Cape,mid,False
TXN00660,CUST0049,2024-07-02,113.42,Stationery,Western Cape,mid,False
TXN02891,CUST0240,2024-07-02,77.43,Stationery,Gauteng,mid,False
TXN03790,CUST0308,2024-07-02,2118.24,Electronics,Gauteng,low,False
TXN01224,CUST0098,2024-07-03,1575.08,Tools,Western Cape,high,False
TXN03219,CUST0265,2024-07-03,316.29,Stationery,Eastern Cape,high,False
TXN01792,CUST0157,2024-07-03,307.82,Stationery,KwaZulu-Natal,high,False
TXN02712,CUST0227,2024-07-03,310.77,Groceries,Limpopo,mid,False
TXN04686,CUST0394,2024-07-03,475.82,Tools,KwaZulu-Natal,mid,False
TXN01472,CUST0127,2024-07-03,1278.16,Tools,Eastern Cape,mid,False
TXN03651,CUST0299,2024-07-03,3047.06,Furniture,KwaZulu-Natal,mid,False
TXN01402,CUST0116,2024-07-03,1773.12,Tools,Eastern Cape,high,False
TXN00818,CUST0059,2024-07-04,1479.26,Sports,Gauteng,high,False
TXN01971,CUST0170,2024-07-04,3347.75,Electronics,Western Cape,mid,False
TXN01071,CUST0083,2024-07-04,1205.77,Sports,Gauteng,mid,False
TXN01293,CUST0104,2024-07-04,312.95,Groceries,Western Cape,low,False
TXN02209,CUST0191,2024-07-04,515.28,Health & Beauty,Gauteng,high,False
TXN03616,CUST0296,2024-07-05,249.02,Groceries,Western Cape,mid,False
TXN01149,CUST0092,2024-07-05,114.64,Stationery,KwaZulu-Natal,mid,False
TXN00214,CUST0017,2024-07-05,123.18,Stationery,Gauteng,mid,False
TXN00578,CUST0040,2024-07-06,5028.53,Electronics,Western Cape,high,False
TXN04415,CUST0371,2024-07-06,445.54,Groceries,Gauteng,high,False
TXN04325,CUST0361,2024-07-06,4303.91,Furniture,Gauteng,mid,False
TXN03467,CUST0285,2024-07-06,375.32,Sports,Western Cape,low,False
TXN00702,CUST0052,2024-07-06,441.13,Groceries,KwaZulu-Natal,mid,False
TXN00798,CUST0059,2024-07-06,1589.74,Sports,Gauteng,high,False
TXN00191,CUST0015,2024-07-06,1033.85,Clothing,Gauteng,mid,False
TXN02596,CUST0217,2024-07-06,1406.06,Clothing,Gauteng,high,False
TXN00216,CUST0017,2024-07-06,909.84,Tools,Gauteng,mid,False
TXN03749,CUST0304,2024-07-06,10038.77,Furniture,KwaZulu-Natal,high,False
TXN01536,CUST0134,2024-07-06,1252.55,Sports,Gauteng,mid,False
TXN04517,CUST0377,2024-07-06,212.67,Stationery,Eastern Cape,mid,False
TXN04525,CUST0377,2024-07-07,1049.31,Tools,Eastern Cape,mid,False
TXN04391,CUST0366,2024-07-07,150.28,Stationery,Gauteng,mid,False
TXN00300,CUST0023,2024-07-07,2035.81,Tools,Gauteng,high,False
TXN01549,CUST0136,2024-07-07,619.06,Sports,Gauteng,low,False
TXN00631,CUST0044,2024-07-07,597.6,Clothing,Eastern Cape,mid,False
TXN02237,CUST0192,2024-07-07,948.95,Tools,Eastern Cape,mid,False
TXN04707,CUST0395,2024-07-07,10617.14,Furniture,Gauteng,high,False
TXN04743,CUST0398,2024-07-07,3298.68,Electronics,Western Cape,mid,False
TXN03222,CUST0265,2024-07-07,654.37,Health & Beauty,Eastern Cape,high,False
TXN01251,CUST0098,2024-07-07,717.52,Health & Beauty,Western Cape,high,False
TXN01713,CUST0149,2024-07-07,771.57,Clothing,Gauteng,mid,False
TXN02475,CUST0207,2024-07-08,889.14,Electronics,Gauteng,mid,False
TXN03760,CUST0305,2024-07-08,1417.86,Sports,KwaZulu-Natal,high,False
TXN00847,CUST0060,2024-07-08,1500.26,Clothing,Gauteng,high,False
TXN04263,CUST0355,2024-07-08,8851.65,Furniture,Gauteng,high,False
TXN01607,CUST0142,2024-07-09,1154.14,Tools,Gauteng,mid,False
TXN01571,CUST0139,2024-07-09,2068.96,Electronics,Gauteng,mid,False
TXN04630,CUST0388,2024-07-09,766.96,Clothing,Gauteng,mid,False
TXN01164,CUST0093,2024-07-09,394.22,Health & Beauty,KwaZulu-Natal,mid,False
TXN02038,CUST0177,2024-07-09,8487.88,Furniture,KwaZulu-Natal,high,False
TXN03319,CUST0271,2024-07-09,4549.31,Furniture,Eastern Cape,mid,False
TXN00138,CUST0010,2024-07-10,1479.12,Clothing,KwaZulu-Natal,high,False
TXN01891,CUST0163,2024-07-10,5242.89,Electronics,KwaZulu-Natal,high,False
TXN04082,CUST0339,2024-07-10,4039.12,Furniture,Western Cape,mid,False
TXN01084,CUST0084,2024-07-10,392.15,Health & Beauty,Gauteng,mid,False
TXN01776,CUST0156,2024-07-10,428.61,Groceries,Gauteng,mid,False
TXN01377,CUST0115,2024-07-10,12741.18,Furniture,KwaZulu-Natal,high,False
TXN03468,CUST0286,2024-07-10,779.01,Sports,Gauteng,mid,False
TXN03362,CUST0274,2024-07-10,440.31,Health & Beauty,Eastern Cape,mid,False
TXN02904,CUST0241,2024-07-10,4710.96,Electronics,Limpopo,high,False
TXN03422,CUST0278,2024-07-10,2889.89,Electronics,KwaZulu-Natal,mid,False
TXN00536,CUST0037,2024-07-11,1468.87,Tools,Gauteng,high,False
TXN00926,CUST0071,2024-07-11,10171.43,Furniture,KwaZulu-Natal,high,False
TXN02348,CUST0200,2024-07-11,5233.53,Electronics,KwaZulu-Natal,high,False
TXN00169,CUST0014,2024-07-11,244.08,Health & Beauty,Gauteng,mid,False
TXN00717,CUST0053,2024-07-11,108.92,Stationery,Limpopo,mid,False
TXN00644,CUST0046,2024-07-11,299.27,Clothing,KwaZulu-Natal,low,False
TXN01386,CUST0116,2024-07-11,1925.93,Sports,Eastern Cape,high,False
TXN01552,CUST0137,2024-07-12,195.79,Groceries,Western Cape,low,False
TXN00860,CUST0061,2024-07-12,635.72,Health & Beauty,Gauteng,high,False
TXN03732,CUST0303,2024-07-12,966.03,Tools,Western Cape,mid,False
TXN02849,CUST0237,2024-07-12,161.88,Stationery,Gauteng,mid,False
TXN03640,CUST0298,2024-07-12,377.26,Groceries,Gauteng,mid,False
TXN03176,CUST0260,2024-07-12,120.65,Stationery,Gauteng,mid,False
TXN02268,CUST0194,2024-07-13,229.47,Stationery,KwaZulu-Natal,mid,False
TXN01964,CUST0168,2024-07-13,2971.88,Electronics,Gauteng,mid,False
TXN00878,CUST0062,2024-07-13,1268.76,Tools,Gauteng,mid,False
TXN00881,CUST0062,2024-07-13,209.51,Stationery,Gauteng,mid,False
TXN03496,CUST0288,2024-07-13,3429.37,Electronics,Western Cape,mid,False
TXN02460,CUST0206,2024-07-13,835.85,Clothing,Gauteng,mid,False
TXN02323,CUST0199,2024-07-13,925.22,Sports,Eastern Cape,mid,False
TXN02242,CUST0192,2024-07-14,1385.6,Electronics,Eastern Cape,mid,False
TXN03272,CUST0267,2024-07-14,568.57,Clothing,KwaZulu-Natal,mid,False
TXN00394,CUST0030,2024-07-14,11297.18,Furniture,Gauteng,high,False
TXN01672,CUST0147,2024-07-14,1666.66,Sports,Western Cape,high,False
TXN00334,CUST0025,2024-07-14,852.43,Clothing,Western Cape,high,False
TXN04216,CUST0352,2024-07-14,386.83,Tools,Eastern Cape,low,False
TXN04382,CUST0365,2024-07-14,7005.87,Furniture,Limpopo,high,False
TXN02844,CUST0237,2024-07-15,5236.09,Furniture,Gauteng,mid,False
TXN03730,CUST0303,2024-07-15,379.82,Health & Beauty,Western Cape,mid,False
TXN03379,CUST0277,2024-07-15,573.55,Health & Beauty,KwaZulu-Natal,high,False
TXN02016,CUST0177,2024-07-15,7219.438014289304,Tools,KwaZulu-Natal,high,True
TXN00310,CUST0024,2024-07-15,389.4,Groceries,Gauteng,mid,False
TXN03677,CUST0301,2024-07-15,1083.93,Tools,Gauteng,mid,False
TXN02510,CUST0210,2024-07-15,3536.44,Electronics,Gauteng,mid,False
TXN01015,CUST0078,2024-07-15,5044.61,Furniture,Gauteng,mid,False
TXN01748,CUST0153,2024-07-16,424.47,Groceries,Gauteng,mid,False
TXN00622,CUST0043,2024-07-16,921.48,Clothing,Gauteng,mid,False
TXN04678,CUST0394,2024-07-16,595.22,Clothing,KwaZulu-Natal,mid,False
TXN04385,CUST0365,2024-07-16,717.19,Groceries,Limpopo,high,False
TXN01014,CUST0078,2024-07-16,196.41,Stationery,Gauteng,mid,False
TXN00453,CUST0033,2024-07-16,158.37,Stationery,Gauteng,mid,False
TXN00827,CUST0060,2024-07-16,9325.52,Furniture,Gauteng,high,False
TXN03980,CUST0329,2024-07-17,1025.42,Tools,Western Cape,mid,False
TXN02538,CUST0213,2024-07-17,914.62,Clothing,KwaZulu-Natal,mid,False
TXN02970,CUST0245,2024-07-17,9408.74,Furniture,Gauteng,high,False
TXN00373,CUST0027,2024-07-17,813.93,Sports,Gauteng,mid,False
TXN01906,CUST0163,2024-07-18,1752.19,Tools,KwaZulu-Natal,high,False
TXN03031,CUST0248,2024-07-18,104.15,Stationery,Limpopo,mid,False
TXN03281,CUST0268,2024-07-19,3288.62,Electronics,KwaZulu-Natal,mid,False
TXN03618,CUST0296,2024-07-19,220.72,Stationery,Western Cape,mid,False
TXN03984,CUST0329,2024-07-19,2780.89,Electronics,Western Cape,mid,False
TXN02663,CUST0223,2024-07-19,175.34,Stationery,Gauteng,mid,False
TXN00752,CUST0056,2024-07-19,4551.63,Electronics,Limpopo,mid,False
TXN02828,CUST0235,2024-07-19,581.58,Health & Beauty,Gauteng,high,False
TXN03134,CUST0256,2024-07-19,1689.74,Tools,Western Cape,high,False
TXN02234,CUST0191,2024-07-19,770.8,Health & Beauty,Gauteng,high,False
TXN02550,CUST0214,2024-07-19,1683.3,Sports,Gauteng,high,False
TXN03165,CUST0258,2024-07-20,5553.5,Furniture,KwaZulu-Natal,mid,False
TXN03690,CUST0302,2024-07-20,412.36,Stationery,Western Cape,high,False
TXN01524,CUST0132,2024-07-20,679.29,Sports,Gauteng,low,False
TXN00007,CUST0001,2024-07-20,502.69,Groceries,Gauteng,high,False
TXN04631,CUST0389,2024-07-20,728.2,Clothing,KwaZulu-Natal,mid,False
TXN03250,CUST0266,2024-07-20,3147.59,Electronics,KwaZulu-Natal,mid,False
TXN00918,CUST0069,2024-07-20,990.24,Sports,Gauteng,mid,False
TXN01904,CUST0163,2024-07-20,680.41,Groceries,KwaZulu-Natal,high,False
TXN04309,CUST0358,2024-07-21,460.97,Health & Beauty,Western Cape,mid,False
TXN03072,CUST0251,2024-07-21,1449.37,Sports,Gauteng,high,False
TXN02834,CUST0236,2024-07-21,1125.14,Tools,KwaZulu-Natal,mid,False
TXN02454,CUST0206,2024-07-21,282.97,Health & Beauty,Gauteng,mid,False
TXN04318,CUST0361,2024-07-21,1745.93,Electronics,Gauteng,mid,False
TXN04423,CUST0371,2024-07-21,592.57,Health & Beauty,Gauteng,high,False
TXN01255,CUST0101,2024-07-22,1335.39,Tools,Gauteng,mid,False
TXN01510,CUST0129,2024-07-22,10040.86,Furniture,Gauteng,high,False
TXN02074,CUST0180,2024-07-22,728.1,Clothing,Gauteng,mid,False
TXN03688,CUST0302,2024-07-22,4498.06,Electronics,Western Cape,high,False
TXN00856,CUST0061,2024-07-22,11009.4,Furniture,Gauteng,high,False
TXN02574,CUST0214,2024-07-22,1651.17,Tools,Gauteng,high,False
TXN03603,CUST0295,2024-07-23,770.14,Health & Beauty,Gauteng,high,False
TXN04507,CUST0376,2024-07-23,9342.93,Furniture,Gauteng,high,False
TXN00162,CUST0012,2024-07-23,1788.33,Furniture,Limpopo,low,False
TXN03728,CUST0303,2024-07-23,3799.45,Furniture,Western Cape,mid,False
TXN01654,CUST0146,2024-07-23,194.75,Tools,Gauteng,mid,False
TXN02819,CUST0235,2024-07-23,325.27,Stationery,Gauteng,high,False
TXN00486,CUST0035,2024-07-24,1590.15,Clothing,Limpopo,high,False
TXN02464,CUST0206,2024-07-24,5363.45,Furniture,Gauteng,mid,False
TXN00974,CUST0073,2024-07-24,528.39,Health & Beauty,Gauteng,high,False
TXN02634,CUST0218,2024-07-24,401.94,Groceries,KwaZulu-Natal,mid,False
TXN03791,CUST0309,2024-07-24,1305.1,Sports,KwaZulu-Natal,mid,False
TXN00579,CUST0040,2024-07-24,574.2,Health & Beauty,Western Cape,high,False
TXN00742,CUST0055,2024-07-24,1238.87,Clothing,Western Cape,high,False
TXN00769,CUST0057,2024-07-24,362.56,Stationery,Gauteng,high,False
TXN00134,CUST0010,2024-07-24,737.81,Groceries,KwaZulu-Natal,high,False
TXN02930,CUST0241,2024-07-25,1850.07,Tools,Limpopo,high,False
TXN00519,CUST0036,2024-07-25,684.49,Furniture,Eastern Cape,low,False
TXN00965,CUST0073,2024-07-25,9206.83,Furniture,Gauteng,high,False
TXN03798,CUST0309,2024-07-26,706.9,Sports,KwaZulu-Natal,mid,False
TXN03015,CUST0247,2024-07-26,387.28,Groceries,Western Cape,mid,False
TXN03864,CUST0319,2024-07-26,1705.69,Clothing,Gauteng,high,False
TXN02502,CUST0210,2024-07-26,532.02,Health & Beauty,Gauteng,mid,False
TXN04567,CUST0383,2024-07-26,1216.86,Sports,KwaZulu-Natal,mid,False
TXN01531,CUST0133,2024-07-26,643.36,Tools,Gauteng,low,False
TXN02473,CUST0207,2024-07-26,2453.59,Electronics,Gauteng,mid,False
TXN04241,CUST0354,2024-07-26,4793.09,Furniture,Gauteng,mid,False
TXN02098,CUST0183,2024-07-27,729.45,Sports,Limpopo,mid,False
TXN00947,CUST0071,2024-07-27,5519.09,Electronics,KwaZulu-Natal,high,False
TXN02860,CUST0238,2024-07-27,1295.83,Tools,Gauteng,mid,False
TXN01879,CUST0163,2024-07-27,4115.96,Electronics,KwaZulu-Natal,high,False
TXN00601,CUST0041,2024-07-27,5044.29,Electronics,Gauteng,high,False
TXN01714,CUST0149,2024-07-27,4594.84,Furniture,Gauteng,mid,False
TXN02668,CUST0223,2024-07-27,632.0,Sports,Gauteng,mid,False
TXN03908,CUST0323,2024-07-28,10513.71,Furniture,KwaZulu-Natal,high,False
TXN00010,CUST0001,2024-07-28,11308.32,Furniture,Gauteng,high,False
TXN02948,CUST0242,2024-07-28,5502.65,Furniture,Limpopo,mid,False
TXN03087,CUST0253,2024-07-28,1431.47,Tools,Eastern Cape,mid,False
TXN00652,CUST0048,2024-07-28,276.53,Tools,Western Cape,low,False
TXN00112,CUST0010,2024-07-28,1600.66,Tools,KwaZulu-Natal,high,False
TXN03693,CUST0302,2024-07-28,445.21,Stationery,Western Cape,high,False
TXN00227,CUST0018,2024-07-29,1222.95,Tools,Western Cape,mid,False
TXN04512,CUST0376,2024-07-29,1634.35,Tools,Gauteng,high,False
TXN03741,CUST0304,2024-07-29,13243.9,Furniture,KwaZulu-Natal,high,False
TXN01202,CUST0096,2024-07-29,657.2,Clothing,Western Cape,mid,False
TXN03694,CUST0302,2024-07-30,299.11,Stationery,Western Cape,high,False
TXN01841,CUST0159,2024-07-30,1599.59,Electronics,Gauteng,low,False
TXN02467,CUST0207,2024-07-30,4663.38,Furniture,Gauteng,mid,False
TXN01132,CUST0090,2024-07-31,202.68,Tools,Western Cape,low,False
TXN00211,CUST0017,2024-07-31,325.6,Health & Beauty,Gauteng,mid,False
TXN04662,CUST0392,2024-07-31,353.64,Health & Beauty,Western Cape,mid,False
TXN02253,CUST0193,2024-07-31,944.43,Tools,Eastern Cape,mid,False
TXN02761,CUST0230,2024-07-31,124.92,Stationery,KwaZulu-Natal,mid,False
TXN01125,CUST0088,2024-08-01,846.66,Clothing,KwaZulu-Natal,mid,False
TXN04041,CUST0333,2024-08-01,3998.62,Electronics,Gauteng,mid,False
TXN02613,CUST0217,2024-08-01,775.25,Health & Beauty,Gauteng,high,False
TXN04640,CUST0389,2024-08-01,1219.32,Tools,KwaZulu-Natal,mid,False
TXN02993,CUST0245,2024-08-01,636.01,Health & Beauty,Gauteng,high,False
TXN01892,CUST0163,2024-08-01,1803.54,Tools,KwaZulu-Natal,high,False
TXN04346,CUST0363,2024-08-01,953.16,Sports,Western Cape,mid,False
TXN00563,CUST0040,2024-08-01,1595.0,Tools,Western Cape,high,False
TXN00763,CUST0057,2024-08-02,431.07,Groceries,Gauteng,high,False
TXN00302,CUST0024,2024-08-02,680.03,Clothing,Gauteng,mid,False
TXN00792,CUST0058,2024-08-02,149.89,Stationery,Gauteng,mid,False
TXN03101,CUST0255,2024-08-02,114.73,Stationery,Gauteng,mid,False
TXN04654,CUST0391,2024-08-02,365.14,Clothing,Limpopo,mid,False
TXN00347,CUST0025,2024-08-02,378.2,Stationery,Western Cape,high,False
TXN01231,CUST0098,2024-08-02,654.43,Groceries,Western Cape,high,False
TXN04667,CUST0393,2024-08-02,1329.54,Tools,Gauteng,mid,False
TXN02861,CUST0238,2024-08-03,1073.59,Tools,Gauteng,mid,False
TXN03170,CUST0259,2024-08-03,704.02,Clothing,Western Cape,mid,False
TXN03971,CUST0327,2024-08-03,1584.05,Tools,Western Cape,high,False
TXN01890,CUST0163,2024-08-03,758.54,Health & Beauty,KwaZulu-Natal,high,False
TXN02794,CUST0234,2024-08-04,300.24,Groceries,Western Cape,mid,False
TXN04300,CUST0358,2024-08-04,3658.08,Electronics,Western Cape,mid,False
TXN00647,CUST0046,2024-08-04,168.76,Health & Beauty,KwaZulu-Natal,low,False
TXN02130,CUST0186,2024-08-04,388.76,Groceries,KwaZulu-Natal,mid,False
TXN00464,CUST0034,2024-08-04,9362.22,Furniture,Limpopo,high,False
TXN02392,CUST0203,2024-08-04,1118.7,Sports,Gauteng,mid,False
TXN03154,CUST0257,2024-08-04,5557.31,Furniture,Limpopo,mid,False
TXN01496,CUST0129,2024-08-04,1330.25,Tools,Gauteng,high,False
TXN01432,CUST0121,2024-08-04,427.51,Groceries,Eastern Cape,mid,False
TXN03893,CUST0322,2024-08-05,3726.26,Electronics,KwaZulu-Natal,mid,False
TXN00870,CUST0061,2024-08-05,551.47,Groceries,Gauteng,high,False
TXN03781,CUST0305,2024-08-05,5413.96,Electronics,KwaZulu-Natal,high,False
TXN04054,CUST0335,2024-08-05,4893.53,Furniture,Gauteng,mid,False
TXN03403,CUST0277,2024-08-06,1530.26,Tools,KwaZulu-Natal,high,False
TXN04455,CUST0373,2024-08-06,571.8,Groceries,Gauteng,high,False
TXN03297,CUST0269,2024-08-06,829.95,Sports,Gauteng,mid,False
TXN03216,CUST0265,2024-08-06,327.89,Stationery,Eastern Cape,high,False
TXN00419,CUST0031,2024-08-06,5788.11,Electronics,Western Cape,high,False
TXN03229,CUST0265,2024-08-06,1447.89,Sports,Eastern Cape,high,False
TXN02417,CUST0204,2024-08-07,339.1,Stationery,Eastern Cape,high,False
TXN04269,CUST0355,2024-08-07,690.37,Groceries,Gauteng,high,False
TXN02243,CUST0192,2024-08-07,8313.86,Furniture,Eastern Cape,mid,False
TXN00251,CUST0019,2024-08-07,280.02,Stationery,Western Cape,mid,False
TXN01515,CUST0129,2024-08-08,1551.27,Sports,Gauteng,high,False
TXN03671,CUST0300,2024-08-08,645.11,Clothing,Gauteng,mid,False
TXN00873,CUST0061,2024-08-08,1865.48,Tools,Gauteng,high,False
TXN00989,CUST0076,2024-08-08,235.03,Health & Beauty,KwaZulu-Natal,low,False
TXN01196,CUST0096,2024-08-08,945.14,Tools,Western Cape,mid,False
TXN01228,CUST0098,2024-08-09,331.92,Stationery,Western Cape,high,False
TXN02232,CUST0191,2024-08-09,664.73,Groceries,Gauteng,high,False
TXN02345,CUST0200,2024-08-09,388.45,Stationery,KwaZulu-Natal,high,False
TXN03497,CUST0288,2024-08-09,1106.88,Tools,Western Cape,mid,False
TXN03323,CUST0271,2024-08-09,3766.46,Electronics,Eastern Cape,mid,False
TXN01373,CUST0115,2024-08-10,827.12,Health & Beauty,KwaZulu-Natal,high,False
TXN00794,CUST0058,2024-08-10,1149.37,Clothing,Gauteng,mid,False
TXN00244,CUST0019,2024-08-10,408.11,Groceries,Western Cape,mid,False
TXN01253,CUST0100,2024-08-10,167.69,Clothing,Gauteng,low,False
TXN02589,CUST0217,2024-08-10,5815.28,Electronics,Gauteng,high,False
TXN00520,CUST0037,2024-08-10,11279.81,Furniture,Gauteng,high,False
TXN03318,CUST0271,2024-08-11,5378.61,Furniture,Eastern Cape,mid,False
TXN00184,CUST0015,2024-08-11,4262.31,Furniture,Gauteng,mid,False
TXN01069,CUST0083,2024-08-11,3854.1,Electronics,Gauteng,mid,False
TXN04603,CUST0385,2024-08-11,856.83,Sports,KwaZulu-Natal,mid,False
TXN00277,CUST0023,2024-08-11,9841.78,Furniture,Gauteng,high,False
TXN02256,CUST0193,2024-08-11,2227.31,Electronics,Eastern Cape,mid,False
TXN04246,CUST0355,2024-08-11,716.65,Groceries,Gauteng,high,False
TXN00026,CUST0002,2024-08-12,138.24,Groceries,Limpopo,low,False
TXN03548,CUST0293,2024-08-12,563.4,Sports,Eastern Cape,mid,False
TXN03042,CUST0250,2024-08-12,1077.36,Tools,Eastern Cape,mid,False
TXN02059,CUST0179,2024-08-12,6780.11,Furniture,Limpopo,mid,False
TXN01517,CUST0130,2024-08-12,557.67,Sports,Western Cape,low,False
TXN01466,CUST0126,2024-08-13,4144.714143335974,Groceries,Western Cape,mid,True
TXN00367,CUST0026,2024-08-13,166.62,Stationery,KwaZulu-Natal,mid,False
TXN03332,CUST0273,2024-08-13,12144.83,Furniture,Eastern Cape,high,False
TXN00862,CUST0061,2024-08-13,745.05,Health & Beauty,Gauteng,high,False
TXN02520,CUST0211,2024-08-13,4434.03,Electronics,Western Cape,high,False
TXN03112,CUST0256,2024-08-13,9828.71,Furniture,Western Cape,high,False
TXN03442,CUST0282,2024-08-13,1160.84,Tools,Gauteng,mid,False
TXN04321,CUST0361,2024-08-13,2227.43,Electronics,Gauteng,mid,False
TXN00166,CUST0013,2024-08-13,243.26,Groceries,Eastern Cape,low,False
TXN03401,CUST0277,2024-08-14,860.77,Health & Beauty,KwaZulu-Natal,high,False
TXN01443,CUST0122,2024-08-14,9629.09,Furniture,Eastern Cape,mid,False
TXN03817,CUST0312,2024-08-14,464.97,Health & Beauty,Gauteng,mid,False
TXN01861,CUST0160,2024-08-14,582.07,Clothing,KwaZulu-Natal,mid,False
TXN02279,CUST0194,2024-08-14,293.69,Health & Beauty,KwaZulu-Natal,mid,False
TXN01383,CUST0116,2024-08-14,1979.65,Tools,Eastern Cape,high,False
TXN04159,CUST0347,2024-08-14,310.82,Groceries,KwaZulu-Natal,mid,False
TXN02576,CUST0214,2024-08-14,1797.42,Sports,Gauteng,high,False
TXN01826,CUST0158,2024-08-14,11879.43,Furniture,KwaZulu-Natal,high,False
TXN02826,CUST0235,2024-08-15,1503.95,Clothing,Gauteng,high,False
TXN04124,CUST0342,2024-08-15,769.17,Clothing,Western Cape,mid,False
TXN02167,CUST0188,2024-08-15,405.82,Stationery,Western Cape,high,False
TXN04297,CUST0358,2024-08-16,768.13,Clothing,Western Cape,mid,False
TXN03614,CUST0296,2024-08-16,3444.02,Electronics,Western Cape,mid,False
TXN01873,CUST0163,2024-08-16,1445.02,Sports,KwaZulu-Natal,high,False
TXN01732,CUST0151,2024-08-16,144.34,Stationery,Eastern Cape,mid,False
TXN00255,CUST0019,2024-08-16,179.68,Stationery,Western Cape,mid,False
TXN02218,CUST0191,2024-08-16,9261.92,Furniture,Gauteng,high,False
TXN01635,CUST0144,2024-08-16,217.54,Stationery,Gauteng,mid,False
TXN03961,CUST0327,2024-08-16,1369.06,Sports,Western Cape,high,False
TXN03308,CUST0270,2024-08-16,831.74,Tools,Gauteng,mid,False
TXN02053,CUST0179,2024-08-17,642.83,Sports,Limpopo,mid,False
TXN03557,CUST0293,2024-08-17,758.96,Sports,Eastern Cape,mid,False
TXN04017,CUST0331,2024-08-17,757.64,Clothing,Gauteng,mid,False
TXN02885,CUST0240,2024-08-17,2692.19,Furniture,Gauteng,mid,False
TXN03505,CUST0289,2024-08-17,306.45,Groceries,Gauteng,low,False
TXN03210,CUST0264,2024-08-17,309.86,Groceries,Western Cape,mid,False
TXN04441,CUST0373,2024-08-18,344.38,Stationery,Gauteng,high,False
TXN03315,CUST0270,2024-08-18,504.96,Clothing,Gauteng,mid,False
TXN01083,CUST0084,2024-08-18,495.32,Health & Beauty,Gauteng,mid,False
TXN01621,CUST0143,2024-08-18,350.02,Groceries,Western Cape,mid,False
TXN04179,CUST0348,2024-08-19,144.28,Stationery,Gauteng,mid,False
TXN03341,CUST0273,2024-08-19,1318.93,Sports,Eastern Cape,high,False
TXN01908,CUST0164,2024-08-19,10921.84,Furniture,Western Cape,high,False
TXN02190,CUST0189,2024-08-20,10077.11,Furniture,Western Cape,high,False
TXN03001,CUST0245,2024-08-20,1736.55,Sports,Gauteng,high,False
TXN01005,CUST0077,2024-08-20,1557.67,Tools,KwaZulu-Natal,high,False
TXN03092,CUST0253,2024-08-20,173.57,Stationery,Eastern Cape,mid,False
TXN00364,CUST0026,2024-08-20,191.37,Stationery,KwaZulu-Natal,mid,False
TXN00411,CUST0030,2024-08-20,1951.31,Tools,Gauteng,high,False
TXN04110,CUST0341,2024-08-21,690.36,Sports,Western Cape,mid,False
TXN03503,CUST0288,2024-08-21,7294.38,Furniture,Western Cape,mid,False
TXN04672,CUST0393,2024-08-21,893.9,Sports,Gauteng,mid,False
TXN02009,CUST0176,2024-08-21,146.11,Groceries,Gauteng,low,False
TXN01267,CUST0102,2024-08-21,1000.07,Tools,KwaZulu-Natal,mid,False
TXN01949,CUST0167,2024-08-21,174.38,Stationery,Gauteng,mid,False
